"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1859932600271311199","Fri Nov 22 12:11:02 +0000 2024","3","itb! 16324054 single ga ","1859932600271311199","","","en","Ganesha, Jatinangor, Cirebon","2","2","0","https://x.com/DraftAnakITB/status/1859932600271311199","1804409229442453505","DraftAnakITB"
"1859928994348417037","Fri Nov 22 11:56:42 +0000 2024","65","maba! yg udh dpt share file keseluruhan nilai uts kimia dongg thanks","1859928994348417037","","","in","Ganesha, Jatinangor, Cirebon","7","21","4","https://x.com/DraftAnakITB/status/1859928994348417037","1804409229442453505","DraftAnakITB"
"1859927861806694767","Fri Nov 22 11:52:12 +0000 2024","3","itb! guys ada yang liat casan type c ga? kayanya di sekitar civil lounge casan ipadku ketinggalan help t____t","1859927861806694767","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1859927861806694767","1804409229442453505","DraftAnakITB"
"1859927304740217173","Fri Nov 22 11:49:59 +0000 2024","22","itb! gimana caranya RBL sama PBL bisa dapet 100?","1859927304740217173","","","in","Ganesha, Jatinangor, Cirebon","2","3","1","https://x.com/DraftAnakITB/status/1859927304740217173","1804409229442453505","DraftAnakITB"
"1859926824433647727","Fri Nov 22 11:48:05 +0000 2024","4","maba! belajar sustain dari mana ya ges","1859926824433647727","","","in","Ganesha, Jatinangor, Cirebon","0","3","0","https://x.com/DraftAnakITB/status/1859926824433647727","1804409229442453505","DraftAnakITB"
"1859919009333874859","Fri Nov 22 11:17:02 +0000 2024","9","itb! ganesha bakal jualan hari minggu di tpb cup &lt;3 https://t.co/k5QU2pvjOw","1859919009333874859","https://pbs.twimg.com/media/Gc_CevBW4AADHQ9.jpg","","in","Ganesha, Jatinangor, Cirebon","1","0","0","https://x.com/DraftAnakITB/status/1859919009333874859","1804409229442453505","DraftAnakITB"
"1859916856271737116","Fri Nov 22 11:08:28 +0000 2024","0","bucin! panlap arak-arakan baju putih tas hitam sepatu biru","1859916856271737116","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1859916856271737116","1804409229442453505","DraftAnakITB"
"1859914881870213274","Fri Nov 22 11:00:38 +0000 2024","3","itb! ada yg mau kue chiffon pandan holland? mau share 1/3-1/4 loyang (atau brp pun boleh) krn tiba2 dibeliin ortu 1 loyang besar exp 4 hari dan pasti ini ga abis kl sendiri","1859914881870213274","","","in","Ganesha, Jatinangor, Cirebon","0","3","0","https://x.com/DraftAnakITB/status/1859914881870213274","1804409229442453505","DraftAnakITB"
"1859911527676936232","Fri Nov 22 10:47:18 +0000 2024","2","itb! nilai atau indeks max kalo up brp ya kaka2?","1859911527676936232","","","in","Ganesha, Jatinangor, Cirebon","0","3","0","https://x.com/DraftAnakITB/status/1859911527676936232","1804409229442453505","DraftAnakITB"
"1859658602849472834","Thu Nov 21 18:02:16 +0000 2024","20","ada yang mau ngobrol misuh! ngga ya like aja nanti aku hit dm","1859658602849472834","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1859658602849472834","1804409229442453505","DraftAnakITB"
"1859653960266567927","Thu Nov 21 17:43:49 +0000 2024","2","bucin! Halo 19624035. Menurutku kamu adalah orang paling sigma yang pernah kutemui hahaha -A","1859653960266567927","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1859653960266567927","1804409229442453505","DraftAnakITB"
"1859650725753573615","Thu Nov 21 17:30:58 +0000 2024","5","itb! Ada yg punya dokum video pas ftmd arak2an kmren ga yah?","1859650725753573615","","","in","Ganesha, Jatinangor, Cirebon","1","0","0","https://x.com/DraftAnakITB/status/1859650725753573615","1804409229442453505","DraftAnakITB"
"1859643885258936480","Thu Nov 21 17:03:47 +0000 2024","85","maba! yawlooh baru juga tpb selesai uts langsung diterjang semua day ukm panit","1859643885258936480","","","in","Ganesha, Jatinangor, Cirebon","5","1","10","https://x.com/DraftAnakITB/status/1859643885258936480","1804409229442453505","DraftAnakITB"
"1859591511140077704","Thu Nov 21 13:35:40 +0000 2024","2","itb! anon error kahsender gabut butuh temen chattan wkwk","1859591511140077704","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1859591511140077704","1804409229442453505","DraftAnakITB"
"1859589552530178428","Thu Nov 21 13:27:53 +0000 2024","5","itb! ada yang mau chatan nggak? gabut kali2 nambah temen jg","1859589552530178428","","","in","Ganesha, Jatinangor, Cirebon","0","10","0","https://x.com/DraftAnakITB/status/1859589552530178428","1804409229442453505","DraftAnakITB"
"1859568681971302733","Thu Nov 21 12:04:57 +0000 2024","6","maba! ada yg tau ga abis uas kimia ada pembelajaran lagi ga?","1859568681971302733","","","in","Ganesha, Jatinangor, Cirebon","0","4","0","https://x.com/DraftAnakITB/status/1859568681971302733","1804409229442453505","DraftAnakITB"
"1859566684027179446","Thu Nov 21 11:57:01 +0000 2024","4","itb! wts unsealed smiski hippers price by offer‼️‼️‼️ bisa cod nangor yh https://t.co/zqcBUaQJTP","1859566684027179446","https://pbs.twimg.com/media/Gc6CCw_XcAAsPL8.jpg","","en","Ganesha, Jatinangor, Cirebon","0","5","0","https://x.com/DraftAnakITB/status/1859566684027179446","1804409229442453505","DraftAnakITB"
"1859565781765308722","Thu Nov 21 11:53:26 +0000 2024","41","itb! mau liat video arak arakannya ftmd yang kece itu dongggg masi belom move on","1859565781765308722","","","in","Ganesha, Jatinangor, Cirebon","0","3","0","https://x.com/DraftAnakITB/status/1859565781765308722","1804409229442453505","DraftAnakITB"
"1859564811228451176","Thu Nov 21 11:49:34 +0000 2024","35","itb! yang capantour mana suaranyaaa! wawancara yukk","1859564811228451176","","","in","Ganesha, Jatinangor, Cirebon","12","42","1","https://x.com/DraftAnakITB/status/1859564811228451176","1804409229442453505","DraftAnakITB"
"1859561282791248170","Thu Nov 21 11:35:33 +0000 2024","7","bucin! pesona panlap imut","1859561282791248170","","","in","Ganesha, Jatinangor, Cirebon","3","0","0","https://x.com/DraftAnakITB/status/1859561282791248170","1804409229442453505","DraftAnakITB"
"1859560504517079191","Thu Nov 21 11:32:27 +0000 2024","1","itb! guyss ada yang mau bantu isi survey gaa.. syaratnya yang pernah pakai shopeefood.. tolong reply yaa ‍️‍️‍️","1859560504517079191","","","in","Ganesha, Jatinangor, Cirebon","0","5","0","https://x.com/DraftAnakITB/status/1859560504517079191","1804409229442453505","DraftAnakITB"
"1859560375651299364","Thu Nov 21 11:31:57 +0000 2024","32","itb! Kalau IP &lt;3 jarang ikut kepanitiaan gnu kupu-kupu berharap semester depan bisa magang realistis nggak sih?","1859560375651299364","","","in","Ganesha, Jatinangor, Cirebon","1","2","0","https://x.com/DraftAnakITB/status/1859560375651299364","1804409229442453505","DraftAnakITB"
"1859218418114633795","Wed Nov 20 12:53:08 +0000 2024","51","itb! Semangatin aku dong. Sender lagi depresi+stress ","1859218418114633795","","","in","Ganesha, Jatinangor, Cirebon","1","14","5","https://x.com/DraftAnakITB/status/1859218418114633795","1804409229442453505","DraftAnakITB"
"1859217926366085283","Wed Nov 20 12:51:10 +0000 2024","72","itb! guys mending saling minta maaf aja. kalau sekiranya kalian merasa terusir kita minta maaf tapi kami emg lagi ada agenda d tmpat tsb dan uda mendung juga. maaf ya ","1859217926366085283","","","in","Ganesha, Jatinangor, Cirebon","0","3","0","https://x.com/DraftAnakITB/status/1859217926366085283","1804409229442453505","DraftAnakITB"
"1859216816351949249","Wed Nov 20 12:46:46 +0000 2024","1","maba! ada yang ikut KSEP day 6 ga hari minggu nanti? sender butuh temen ","1859216816351949249","","","in","Ganesha, Jatinangor, Cirebon","1","9","0","https://x.com/DraftAnakITB/status/1859216816351949249","1804409229442453505","DraftAnakITB"
"1859216381843009975","Wed Nov 20 12:45:02 +0000 2024","67","itb! itu udah jngn ribut dong di amphi mending info siapa yg cakep tdi.. udh jngn ribut ye.. mingdep kbf kimia soalnya.. semangat semua","1859216381843009975","","","in","Ganesha, Jatinangor, Cirebon","7","8","1","https://x.com/DraftAnakITB/status/1859216381843009975","1804409229442453505","DraftAnakITB"
"1859216268584165845","Wed Nov 20 12:44:35 +0000 2024","22","maba! udaranya dingin tapi ada yang lagi panas ","1859216268584165845","","","in","Ganesha, Jatinangor, Cirebon","2","0","0","https://x.com/DraftAnakITB/status/1859216268584165845","1804409229442453505","DraftAnakITB"
"1859214087604846626","Wed Nov 20 12:35:55 +0000 2024","40","maba! Selamat ya udah lulus lfd tapi kalau misalnya udah dibantuin foto dikasih space buat foto cuaca juga mendung mau hujan yaa mohon pengertiannya deh ya. Sadar kondisi","1859214087604846626","","","in","Ganesha, Jatinangor, Cirebon","2","0","0","https://x.com/DraftAnakITB/status/1859214087604846626","1804409229442453505","DraftAnakITB"
"1859212382397981026","Wed Nov 20 12:29:09 +0000 2024","37","itb! maba! kalau kepala 5 di UTS masih bisa dpet a ga ya? udah nyoba pakai rumus SAP kok tpi tetep penasaran sma pengalaman kakak2 tingkat","1859212382397981026","","","in","Ganesha, Jatinangor, Cirebon","2","6","0","https://x.com/DraftAnakITB/status/1859212382397981026","1804409229442453505","DraftAnakITB"
"1859210628415508919","Wed Nov 20 12:22:10 +0000 2024","3","itb! kalau mau nuduh tolong sertain bukti yang valid juga yaaa ","1859210628415508919","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1859210628415508919","1804409229442453505","DraftAnakITB"
"1859209119342735819","Wed Nov 20 12:16:11 +0000 2024","10","bucin! semangat belajarnya teknikimut!!","1859209119342735819","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1859209119342735819","1804409229442453505","DraftAnakITB"
"1859201073191260179","Wed Nov 20 11:44:12 +0000 2024","53","itb! yaelahh berasa amphi punya bapak lu kali","1859201073191260179","","","in","Ganesha, Jatinangor, Cirebon","2","4","1","https://x.com/DraftAnakITB/status/1859201073191260179","1804409229442453505","DraftAnakITB"
"1859199046696538440","Wed Nov 20 11:36:09 +0000 2024","2","maba! wts chempro phiwiki 2024 65k each masih baru nanti ambil di kampus yg mau rep yah sender dm","1859199046696538440","","","in","Ganesha, Jatinangor, Cirebon","0","4","0","https://x.com/DraftAnakITB/status/1859199046696538440","1804409229442453505","DraftAnakITB"
"1859197905006964980","Wed Nov 20 11:31:37 +0000 2024","5","bucin! Aku sama Kakak dah kek ga ada harapan. ","1859197905006964980","","","in","Ganesha, Jatinangor, Cirebon","1","0","1","https://x.com/DraftAnakITB/status/1859197905006964980","1804409229442453505","DraftAnakITB"
"1859197193208332316","Wed Nov 20 11:28:47 +0000 2024","69","iyaa pahamm lfd terakhirr tp kalo emg udh dikasih space buat fotbar minimal kalo urusannya udh selesai lgsg bubar gasihh?? org lain juga punya urusan eh ada aja yg malah betah bgt tuh tiktokan.. maba!","1859197193208332316","","","in","Ganesha, Jatinangor, Cirebon","12","3","0","https://x.com/DraftAnakITB/status/1859197193208332316","1804409229442453505","DraftAnakITB"
"1859194393959268806","Wed Nov 20 11:17:40 +0000 2024","16","itb! Pengen denger pendapat soal medik TPB CUP kemaren","1859194393959268806","","","in","Ganesha, Jatinangor, Cirebon","3","3","0","https://x.com/DraftAnakITB/status/1859194393959268806","1804409229442453505","DraftAnakITB"
"1859191599751713046","Wed Nov 20 11:06:34 +0000 2024","1","itbparkir! yang merasa salah ambil helm R-SIX di parkir sipil reply ya","1859191599751713046","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1859191599751713046","1804409229442453505","DraftAnakITB"
"1859189326715740298","Wed Nov 20 10:57:32 +0000 2024","6","itb! Ada yang punya info kos kosong ga di deket itb gane putri atau campurr makasiii","1859189326715740298","","","in","Ganesha, Jatinangor, Cirebon","0","3","0","https://x.com/DraftAnakITB/status/1859189326715740298","1804409229442453505","DraftAnakITB"
"1859179446340563262","Wed Nov 20 10:18:16 +0000 2024","59","misuh! uts psdme dibolehkan pakai laptop pribadi dan hanya pakai google form biasa (pengawasnya 1 orang) ya pengawasnya lengah dikit tinggal ctrl c ctrl v bumm cetjipiti kasian buat yang udh belajar dan dapat hasil lebih rendah daripada mas mbak yang merasa curang","1859179446340563262","","","in","Ganesha, Jatinangor, Cirebon","10","5","3","https://x.com/DraftAnakITB/status/1859179446340563262","1804409229442453505","DraftAnakITB"
"1859178058869059839","Wed Nov 20 10:12:45 +0000 2024","8","itb! 16024359 do u know me? I really admire u bcs u're so sweet and have so positive vibes. I now know that the bracelet isn't a sign that u've a gf. But Idk wt to do haha","1859178058869059839","","","en","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1859178058869059839","1804409229442453505","DraftAnakITB"
"1859176241338683657","Wed Nov 20 10:05:32 +0000 2024","28","itb! kaka kaka kalau uts 1 fidas kepala 4 tingkat kesulitannya berapa /10 ya buat indeks A","1859176241338683657","","","in","Ganesha, Jatinangor, Cirebon","0","3","0","https://x.com/DraftAnakITB/status/1859176241338683657","1804409229442453505","DraftAnakITB"
"1858887548493263021","Tue Nov 19 14:58:22 +0000 2024","13","maba! Kalo kita lagi kerkom nih temen kita udah ngusulin solusi tapi kita punya solusi yg secara general lebih baik gimana yah? takut gaenak sama orangnya tapi juga biar nilai kelompok jadi bagus ","1858887548493263021","","","in","Ganesha, Jatinangor, Cirebon","0","3","0","https://x.com/DraftAnakITB/status/1858887548493263021","1804409229442453505","DraftAnakITB"
"1858885102006067463","Tue Nov 19 14:48:39 +0000 2024","24","itb! ingfokan salon buat cewe yg bagus dan affordable di nangor plsss","1858885102006067463","","","in","Ganesha, Jatinangor, Cirebon","0","6","0","https://x.com/DraftAnakITB/status/1858885102006067463","1804409229442453505","DraftAnakITB"
"1858884523183755393","Tue Nov 19 14:46:21 +0000 2024","180","itb! Kalau kalian udah masuk fase males dan ga-ngapa-ngapain-aja-capek apa yang kalian lakukan?","1858884523183755393","","","in","Ganesha, Jatinangor, Cirebon","26","37","7","https://x.com/DraftAnakITB/status/1858884523183755393","1804409229442453505","DraftAnakITB"
"1858883620057792959","Tue Nov 19 14:42:46 +0000 2024","9","itb! 16024359 some time ago i really liked ur smile. It feels like ive crush on u but after i saw u wearing a black bracelet i thought that u already have a gf. Hope u remember me.","1858883620057792959","","","en","Ganesha, Jatinangor, Cirebon","2","0","0","https://x.com/DraftAnakITB/status/1858883620057792959","1804409229442453505","DraftAnakITB"
"1858873593431523763","Tue Nov 19 14:02:55 +0000 2024","3","itb! malaka malaka itu apa deh?","1858873593431523763","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1858873593431523763","1804409229442453505","DraftAnakITB"
"1858866210558926997","Tue Nov 19 13:33:35 +0000 2024","329","itb! guys be aware ya kalo ada apa apa emg harus cerita jangan ditanggung sendiri tapi inget ya ada juga orang jahat yang awalnya merasa seperti pendengar malah nyebarin cerita orang!!!","1858866210558926997","","","in","Ganesha, Jatinangor, Cirebon","4","1","13","https://x.com/DraftAnakITB/status/1858866210558926997","1804409229442453505","DraftAnakITB"
"1858859788311887943","Tue Nov 19 13:08:04 +0000 2024","147","maba! Semangat semua kalau ada masalah cerita ke teman terdekatmu ya","1858859788311887943","","","in","Ganesha, Jatinangor, Cirebon","2","3","14","https://x.com/DraftAnakITB/status/1858859788311887943","1804409229442453505","DraftAnakITB"
"1858838173549293665","Tue Nov 19 11:42:10 +0000 2024","14","itb! halo warga itb jatinangor aku mau jualan songel smiski dan lain lain nih lucu lucu banget ga sih ?!?!? langsung aja besok merapat ke GKU 2 mulai dari jam 10:00-sampai habis. ditunggu yaaa https://t.co/je9rXw84xn","1858838173549293665","https://pbs.twimg.com/media/Gcvrd5oXIAALxVS.jpg","","in","Ganesha, Jatinangor, Cirebon","1","4","4","https://x.com/DraftAnakITB/status/1858838173549293665","1804409229442453505","DraftAnakITB"
"1858837950609379609","Tue Nov 19 11:41:17 +0000 2024","1","itb! 16924152 ganteng dah","1858837950609379609","","","in","Ganesha, Jatinangor, Cirebon","2","0","0","https://x.com/DraftAnakITB/status/1858837950609379609","1804409229442453505","DraftAnakITB"
"1858837070849953830","Tue Nov 19 11:37:47 +0000 2024","5","bucin! 16024361 -2 pengen kenalan tp takuttttt","1858837070849953830","","","in","Ganesha, Jatinangor, Cirebon","5","0","1","https://x.com/DraftAnakITB/status/1858837070849953830","1804409229442453505","DraftAnakITB"
"1858830213938872710","Tue Nov 19 11:10:33 +0000 2024","128","maba! Guys mau curhat normal gak sih kalo emosi kita lagi rapuh banget di masa masa kek gini .? :((( apa karena aku ibadahnya kurang jadi kek gini?","1858830213938872710","","","in","Ganesha, Jatinangor, Cirebon","5","11","3","https://x.com/DraftAnakITB/status/1858830213938872710","1804409229442453505","DraftAnakITB"
"1858828551291654313","Tue Nov 19 11:03:56 +0000 2024","13","Anon itb! Kapan bener nya woy","1858828551291654313","","","in","Ganesha, Jatinangor, Cirebon","0","0","1","https://x.com/DraftAnakITB/status/1858828551291654313","1804409229442453505","DraftAnakITB"
"1858825471447728205","Tue Nov 19 10:51:42 +0000 2024","32","itb! Guys mau nanya tentang penilaian laboratorium kimia dasar kan ditulis di ppt tu nilai maksimum 92. Nah kalo mau dirubah ke indeks di convert dlu kah ke 100?? Makasihh https://t.co/k64hPKCs5Y","1858825471447728205","https://pbs.twimg.com/media/Gcvf6kkWUAAFkX7.jpg","","in","Ganesha, Jatinangor, Cirebon","2","5","0","https://x.com/DraftAnakITB/status/1858825471447728205","1804409229442453505","DraftAnakITB"
"1858527680628445529","Mon Nov 18 15:08:23 +0000 2024","7","bucin! ihacoy buat ka kresno mesin &lt;333","1858527680628445529","","","in","Ganesha, Jatinangor, Cirebon","3","5","0","https://x.com/DraftAnakITB/status/1858527680628445529","1804409229442453505","DraftAnakITB"
"1858513833058304505","Mon Nov 18 14:13:21 +0000 2024","17","guys ada yang mau nonton malaka project ga? barengan dong itb!","1858513833058304505","","","in","Ganesha, Jatinangor, Cirebon","4","6","5","https://x.com/DraftAnakITB/status/1858513833058304505","1804409229442453505","DraftAnakITB"
"1858506565398986909","Mon Nov 18 13:44:29 +0000 2024","29","Halo itb! Bagi kamu yang di ITB Ganesha bisa cobain nih. Mango Sticky Rice yang ada di kantin ITB. Ada setiap Senin-Jumat di kantin Saraga SBM dan GKUT 2. Semoga suka https://t.co/nrOGjnsBSn","1858506565398986909","https://pbs.twimg.com/media/Gcq93xdXUAAWKCv.jpg","","in","Ganesha, Jatinangor, Cirebon","5","8","0","https://x.com/DraftAnakITB/status/1858506565398986909","1804409229442453505","DraftAnakITB"
"1858500370818871582","Mon Nov 18 13:19:52 +0000 2024","0","bucin! 16524072 terima akuu dongg","1858500370818871582","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1858500370818871582","1804409229442453505","DraftAnakITB"
"1858499701126971879","Mon Nov 18 13:17:12 +0000 2024","0","itb! wts seventeen day 2 yellow south ada 2 tix harga normal aja no fee no tax ada yg mau gaa?? yg mau rep yaah nanti ak dm","1858499701126971879","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1858499701126971879","1804409229442453505","DraftAnakITB"
"1858498985796755889","Mon Nov 18 13:14:22 +0000 2024","1","itb! maba! kalo lembar kerja lab kimia hilang gimana ya ","1858498985796755889","","","in","Ganesha, Jatinangor, Cirebon","0","3","0","https://x.com/DraftAnakITB/status/1858498985796755889","1804409229442453505","DraftAnakITB"
"1858492605027254300","Mon Nov 18 12:49:00 +0000 2024","3","bucin! have a crush sama anak sbm 26 inisial N","1858492605027254300","","","in","Ganesha, Jatinangor, Cirebon","0","7","1","https://x.com/DraftAnakITB/status/1858492605027254300","1804409229442453505","DraftAnakITB"
"1858492045444190511","Mon Nov 18 12:46:47 +0000 2024","8","bucin! semangatt teruss ZNA if '23 (^▽^)","1858492045444190511","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1858492045444190511","1804409229442453505","DraftAnakITB"
"1858482768906223980","Mon Nov 18 12:09:55 +0000 2024","1","daniel ftsl udah ada cewe belum yaa??? itb!","1858482768906223980","","","in","Ganesha, Jatinangor, Cirebon","1","3","0","https://x.com/DraftAnakITB/status/1858482768906223980","1804409229442453505","DraftAnakITB"
"1858480367935570429","Mon Nov 18 12:00:23 +0000 2024","73","halo warga itb! yang mau stiker GAK MOO DENG ini boleh banget besok &amp; Rabu ke gedung seni rupa/CAD ready dari jam 9-sore di selasar perpus sr!!!!! https://t.co/dG4ZRCCCY9","1858480367935570429","https://pbs.twimg.com/media/GcqmC2oXsAEnIgL.jpg","","in","Ganesha, Jatinangor, Cirebon","6","3","1","https://x.com/DraftAnakITB/status/1858480367935570429","1804409229442453505","DraftAnakITB"
"1858479817630319010","Mon Nov 18 11:58:12 +0000 2024","41","itb! ada yg pernah konsul ke bk itb / curhat ke pendamping sebaya nggak ? menurut kalian itu worth it nggak ?","1858479817630319010","","","in","Ganesha, Jatinangor, Cirebon","0","7","0","https://x.com/DraftAnakITB/status/1858479817630319010","1804409229442453505","DraftAnakITB"
"1858475153677525358","Mon Nov 18 11:39:40 +0000 2024","7","bucin! 16424200 kok bisa sih ada putri tercantik dari kerajaan koket yang mau turun ke akhirat btw kmaren cakep bgt kosong lapan berapa?","1858475153677525358","","","in","Ganesha, Jatinangor, Cirebon","1","0","0","https://x.com/DraftAnakITB/status/1858475153677525358","1804409229442453505","DraftAnakITB"
"1858467232671482228","Mon Nov 18 11:08:11 +0000 2024","1","itb! info yang minat ke album showcasenya barasuara 11 desember dong guysss sender mau ikut tapi belom ada temen yang bisa diajak ","1858467232671482228","","","in","Ganesha, Jatinangor, Cirebon","1","3","0","https://x.com/DraftAnakITB/status/1858467232671482228","1804409229442453505","DraftAnakITB"
"1858465959385632905","Mon Nov 18 11:03:08 +0000 2024","2","itb! Turnitin.go","1858465959385632905","","","en","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1858465959385632905","1804409229442453505","DraftAnakITB"
"1858464006572323063","Mon Nov 18 10:55:22 +0000 2024","81","FMIPA itb! masih ga nyangka itu FMIPA","1858464006572323063","","","in","Ganesha, Jatinangor, Cirebon","4","1","4","https://x.com/DraftAnakITB/status/1858464006572323063","1804409229442453505","DraftAnakITB"
"1858460546200191241","Mon Nov 18 10:41:37 +0000 2024","2","itb! ada yang mau tiket seventeen green-north day 2 gaa? sender mau jual harga asli (1 7 jt). Yang minat rep aja yaaa! nanti sender dm","1858460546200191241","","","in","Ganesha, Jatinangor, Cirebon","0","3","0","https://x.com/DraftAnakITB/status/1858460546200191241","1804409229442453505","DraftAnakITB"
"1858134046108262665","Sun Nov 17 13:04:13 +0000 2024","66","stei itb! keren banget tadi","1858134046108262665","","","in","Ganesha, Jatinangor, Cirebon","5","3","6","https://x.com/DraftAnakITB/status/1858134046108262665","1804409229442453505","DraftAnakITB"
"1858131901023744271","Sun Nov 17 12:55:42 +0000 2024","141","itb! Drop video/foto interaksi FITB sama SF dong... Gemes bgtt ️","1858131901023744271","","","in","Ganesha, Jatinangor, Cirebon","13","6","12","https://x.com/DraftAnakITB/status/1858131901023744271","1804409229442453505","DraftAnakITB"
"1858130130549260309","Sun Nov 17 12:48:40 +0000 2024","8","Ada yang punya makanan lebih yang di Jatinangor? Kelaperan banget belum dapet transferan dari ortu itb!","1858130130549260309","","","in","Ganesha, Jatinangor, Cirebon","0","9","0","https://x.com/DraftAnakITB/status/1858130130549260309","1804409229442453505","DraftAnakITB"
"1858129311477236177","Sun Nov 17 12:45:24 +0000 2024","26","itb! maba! hasil pengajuan keringanan UKT maba kapan keluar ya?","1858129311477236177","","","in","Ganesha, Jatinangor, Cirebon","0","0","2","https://x.com/DraftAnakITB/status/1858129311477236177","1804409229442453505","DraftAnakITB"
"1858116657832485353","Sun Nov 17 11:55:08 +0000 2024","12","itb! maba! ada yg denger eleventwelfth kah? ayo nobar di bandung 13 desember","1858116657832485353","","","in","Ganesha, Jatinangor, Cirebon","2","7","2","https://x.com/DraftAnakITB/status/1858116657832485353","1804409229442453505","DraftAnakITB"
"1858115545633059251","Sun Nov 17 11:50:42 +0000 2024","117","itb! dari awal masuk itb gw belum nemu temen yang bener bener temen gw selalu ngerasa sendiri dan gada yg mau berteman sama gw. sedih bgt.. apa emng gw gapantes ya punya temen","1858115545633059251","","","in","Ganesha, Jatinangor, Cirebon","2","8","6","https://x.com/DraftAnakITB/status/1858115545633059251","1804409229442453505","DraftAnakITB"
"1858111219816681807","Sun Nov 17 11:33:31 +0000 2024","4","bucin! avv avv junot sits jadi vampire ","1858111219816681807","","","it","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1858111219816681807","1804409229442453505","DraftAnakITB"
"1858109054209433752","Sun Nov 17 11:24:55 +0000 2024","4","bucin! Hopeless romantic dicari pacar buat temen gua. Lagi butuh T yang manly","1858109054209433752","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1858109054209433752","1804409229442453505","DraftAnakITB"
"1858103847266230629","Sun Nov 17 11:04:13 +0000 2024","102","itb! Ternyata arak-arakannya lebih seru tahun lalu","1858103847266230629","","","in","Ganesha, Jatinangor, Cirebon","8","6","0","https://x.com/DraftAnakITB/status/1858103847266230629","1804409229442453505","DraftAnakITB"
"1858103833110462817","Sun Nov 17 11:04:10 +0000 2024","15","itb! Suara arak arakan sites tadi emg kedengaran sampai ujung kah?","1858103833110462817","","","in","Ganesha, Jatinangor, Cirebon","0","4","0","https://x.com/DraftAnakITB/status/1858103833110462817","1804409229442453505","DraftAnakITB"
"1858102050317369708","Sun Nov 17 10:57:05 +0000 2024","26","itb! serius ada malaka? https://t.co/d21vdHsP4E","1858102050317369708","https://pbs.twimg.com/media/GclN96CXoAAhfTS.jpg","","in","Ganesha, Jatinangor, Cirebon","6","0","8","https://x.com/DraftAnakITB/status/1858102050317369708","1804409229442453505","DraftAnakITB"
"1858101112651301230","Sun Nov 17 10:53:21 +0000 2024","1","itb! ada yang mau temenin ngobrol ga? sender lagi sedih bgt..","1858101112651301230","","","in","Ganesha, Jatinangor, Cirebon","0","5","0","https://x.com/DraftAnakITB/status/1858101112651301230","1804409229442453505","DraftAnakITB"
"1858098672820453757","Sun Nov 17 10:43:40 +0000 2024","1","itb! buat yg pernah ambil studium generale semester lalu itu kalo absen 2 kali tapi tetap kumpul resume itu indeks tetep aman ga yaa? thanks sebelumnya","1858098672820453757","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1858098672820453757","1804409229442453505","DraftAnakITB"
"1858097179249795568","Sun Nov 17 10:37:43 +0000 2024","53","bucin! mau foto sama kamu pas arak2an tapi kamunya ngilang","1858097179249795568","","","in","Ganesha, Jatinangor, Cirebon","4","1","8","https://x.com/DraftAnakITB/status/1858097179249795568","1804409229442453505","DraftAnakITB"
"1858096512191930436","Sun Nov 17 10:35:04 +0000 2024","81","maba! fakul yang ada embel management nya kok gak tau time management sii? kasian fakul yg lain pada nunggu","1858096512191930436","","","in","Ganesha, Jatinangor, Cirebon","9","2","1","https://x.com/DraftAnakITB/status/1858096512191930436","1804409229442453505","DraftAnakITB"
"1858095360209568249","Sun Nov 17 10:30:30 +0000 2024","154","maba! FSRD KRENN BGTT ","1858095360209568249","","","in","Ganesha, Jatinangor, Cirebon","7","1","21","https://x.com/DraftAnakITB/status/1858095360209568249","1804409229442453505","DraftAnakITB"
