"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1866426860327854222","Tue Dec 10 10:16:54 +0000 2024","0","bucin! ada yang mau ngobrol/cerita sama sender? sender cowo rep aja nnti sender chat.","1866426860327854222","","","in","Ganesha, Jatinangor, Cirebon","0","8","0","https://x.com/DraftAnakITB/status/1866426860327854222","1804409229442453505","DraftAnakITB"
"1866425568188661790","Tue Dec 10 10:11:46 +0000 2024","2","itb! Info dong kalo ada yang nemu Xiaomi Pad 6 sama chargernya di GKUT kelas 9222 senin kemarin sebelumnya makasih banyak ","1866425568188661790","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1866425568188661790","1804409229442453505","DraftAnakITB"
"1866424481649988066","Tue Dec 10 10:07:27 +0000 2024","0","itb! singkat padat emang XXX siapa? .... dikutip dari bapak dosen yang terhormat waktu kelas siang tadi maaf pak saya memang tidak se-op mahasiswa2 bapak yang bapak anggap jenius itu https://t.co/JwTEkgOGCS","1866424481649988066","","","in","Ganesha, Jatinangor, Cirebon","0","0","0","https://x.com/DraftAnakITB/status/1866424481649988066","1804409229442453505","DraftAnakITB"
"1866162275301679336","Mon Dec 09 16:45:32 +0000 2024","7","maba! Sender penerima kipk batch 2 katanya yang ukt semester 1 itu bakal dibalikin ya gais? Itu gimana prosedurnya? Soalnya yang sender terima masih biaya hidup yang ukt semester 1 belum dibalikin....","1866162275301679336","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1866162275301679336","1804409229442453505","DraftAnakITB"
"1866160164929257739","Mon Dec 09 16:37:09 +0000 2024","11","bucin! buat cewe fti nim 16724349 ada yg mau kenalan nichhh dari fttm","1866160164929257739","","","in","Ganesha, Jatinangor, Cirebon","0","2","1","https://x.com/DraftAnakITB/status/1866160164929257739","1804409229442453505","DraftAnakITB"
"1866146372459679760","Mon Dec 09 15:42:21 +0000 2024","3","itb! guys info di mana tempat beli per/pegas di nangor ","1866146372459679760","","","in","Ganesha, Jatinangor, Cirebon","0","2","0","https://x.com/DraftAnakITB/status/1866146372459679760","1804409229442453505","DraftAnakITB"
"1866144943296713180","Mon Dec 09 15:36:40 +0000 2024","16","itb! guys ada yg tau ga ya po enamel pin madam eva kelanjutannya gmn? belum ada info smpe sekarang..","1866144943296713180","","","in","Ganesha, Jatinangor, Cirebon","0","2","3","https://x.com/DraftAnakITB/status/1866144943296713180","1804409229442453505","DraftAnakITB"
"1865822792622448804","Sun Dec 08 18:16:33 +0000 2024","7","bucin! 16624135 gpp koo kamu udah keren tadii gausaa dipeduliin ya omongan yang lain good job btw lu keren tapi dah ada pacar ","1865822792622448804","","","in","Ganesha, Jatinangor, Cirebon","5","4","1","https://x.com/DraftAnakITB/status/1865822792622448804","1804409229442453505","DraftAnakITB"
"1865820210143387928","Sun Dec 08 18:06:18 +0000 2024","8","itb! Buat yang kmrn dapet penurunan ukt cara minta uangnya dibalikin tuh gimana yaa? Pls tolomg reply di komen aku mau nanya2","1865820210143387928","","","in","Ganesha, Jatinangor, Cirebon","0","1","0","https://x.com/DraftAnakITB/status/1865820210143387928","1804409229442453505","DraftAnakITB"
"1865818297217757205","Sun Dec 08 17:58:41 +0000 2024","10","itb! saran psikolog di nangor yang bisa konsul soal gangguan tidur dong","1865818297217757205","","","in","Ganesha, Jatinangor, Cirebon","0","3","0","https://x.com/DraftAnakITB/status/1865818297217757205","1804409229442453505","DraftAnakITB"
